,count,is_written_in_last_month,is_written_in_last_week,max_created_utc,referral_utc,sub_comment_index,time_since_last_post
355003,0,False,False,1464123136,1464123136,1625,0
355004,0,False,False,1462212460,1462212460,1626,0
355008,0,False,False,1466175512,1466175512,1628,0
355009,0,False,False,1469860625,1469860625,1629,0
355010,0,False,False,1469860625,1469860625,1630,0
355011,0,False,False,1465494066,1465494066,1631,0
355012,0,False,False,1475659876,1475659876,1632,0
355013,0,False,False,1475659876,1475659876,1633,0
355014,0,False,False,1481360938,1481360938,1634,0
355015,0,False,False,1467950216,1467950216,1636,0
355019,0,False,False,1450009826,1450009826,1640,0
355020,0,False,False,1459676413,1459676413,1643,0
355021,0,False,False,1468257217,1468257217,1644,0
355022,0,False,False,1477377878,1477377878,1645,0
355023,0,False,False,1467200661,1467200661,1646,0
355024,0,False,False,1453937796,1453937796,1648,0
355025,0,False,False,1477152468,1477152468,1649,0
355026,0,False,False,1463934031,1463934031,1650,0
355027,0,False,False,1455481322,1455481322,1651,0
355038,0,False,False,1464123149,1464123149,1654,0
355039,0,False,False,1466978313,1466978313,1655,0
355040,0,False,False,1460652768,1460652768,1657,0
355041,0,False,False,1470270663,1470270663,1658,0
355042,0,False,False,1474639709,1474639709,1659,0
355043,0,False,False,1473717289,1473717289,1660,0
355044,0,False,False,1465510554,1465510554,1661,0
355045,0,False,False,1474214047,1474214047,1662,0
355046,0,False,False,1454605821,1454605821,1663,0
355047,0,False,False,1475860550,1475860550,1665,0
355048,0,False,False,1449723295,1449723295,1666,0
355049,0,False,False,1472334497,1472334497,1667,0
355066,0,False,False,1460059969,1460059969,1669,0
355067,0,False,False,1462120570,1462120570,1670,0
355068,0,False,False,1456793162,1456793162,1671,0
355069,0,False,False,1452027166,1452027166,1672,0
355070,0,False,False,1477913645,1477913645,1673,0
355071,0,False,False,1461849940,1461849940,1675,0
355072,0,False,False,1476726135,1476726135,1676,0
355073,0,False,False,1451913314,1451913314,1677,0
355074,0,False,False,1454018721,1454018721,1678,0
355075,0,False,False,1470573530,1470573530,1679,0
355076,0,False,False,1459215603,1459215603,1680,0
355077,0,False,False,1472880395,1472880395,1681,0
355078,0,False,False,1472222991,1472222991,1683,0
355079,0,False,False,1479594431,1479594431,1684,0
355092,0,False,False,1460418694,1460418694,1686,0
355093,0,False,False,1451813390,1451813390,1689,0
355094,0,False,False,1474753877,1474753877,1690,0
355096,0,False,False,1461773373,1461773373,1692,0
355097,0,False,False,1481582562,1481582562,1693,0
355098,0,False,False,1461160495,1461160495,1696,0
355104,0,False,False,1462833672,1462833672,1698,0
355106,0,False,False,1452632806,1452632806,1700,0
355110,0,False,False,1451488290,1451488290,1702,0
355111,0,False,False,1460664710,1460664710,1703,0
355112,0,False,False,1476592645,1476592645,1704,0
355113,0,False,False,1476592645,1476592645,1705,0
355137,0,False,False,1464488460,1464488460,1708,0
355142,0,False,False,1480619584,1480619584,1712,0
355143,0,False,False,1456265575,1456265575,1713,0
355144,0,False,False,1453752639,1453752639,1714,0
355145,0,False,False,1466455674,1466455674,1715,0
355146,0,False,False,1480693085,1480693085,1716,0
355150,0,False,False,1455057446,1455057446,1719,0
355151,0,False,False,1466357795,1466357795,1720,0
355152,0,False,False,1477943387,1477943387,1722,0
355153,0,False,False,1451062138,1451062138,1723,0
355154,0,False,False,1481548885,1481548885,1724,0
355155,0,False,False,1466936120,1466936120,1725,0
355156,0,False,False,1471360740,1471360740,1726,0
355157,0,False,False,1463970631,1463970631,1728,0
355158,0,False,False,1457883797,1457883797,1729,0
355159,0,False,False,1475000360,1475000360,1730,0
355160,0,False,False,1454183548,1454183548,1731,0
355161,0,False,False,1464489252,1464489252,1732,0
355162,0,False,False,1460295124,1460295124,1733,0
355172,0,False,False,1462986949,1462986949,1735,0
355173,0,False,False,1469095433,1469095433,1737,0
355174,0,False,False,1450460840,1450460840,1738,0
355175,0,False,False,1466009092,1466009092,1739,0
355176,0,False,False,1472561670,1472561670,1740,0
355177,0,False,False,1480878107,1480878107,1742,0
355178,0,False,False,1463414428,1463414428,1743,0
355179,0,False,False,1474775054,1474775054,1744,0
355191,0,False,False,1477069950,1477069950,1746,0
355192,0,False,False,1466124316,1466124316,1747,0
355193,0,False,False,1473833440,1473833440,1748,0
355194,0,False,False,1450163927,1450163927,1749,0
355195,0,False,False,1481245078,1481245078,1750,0
355196,0,False,False,1462973837,1462973837,1751,0
355197,0,False,False,1483307702,1483307702,1752,0
355198,0,False,False,1449255368,1449255368,1753,0
355199,0,False,False,1461860583,1461860583,1755,0
355200,0,False,False,1453065677,1453065677,1756,0
355201,0,False,False,1461671717,1461671717,1757,0
355203,0,False,False,1482979923,1482979923,1760,0
355204,0,False,False,1454610460,1454610460,1761,0
355205,0,False,False,1466592401,1466592401,1762,0
355206,0,False,False,1452299685,1452299685,1763,0
355212,0,False,False,1471934470,1471934470,1765,0
355213,0,False,False,1469127199,1469127199,1766,0
355214,0,False,False,1468395137,1468395137,1767,0
355215,0,False,False,1459004857,1459004857,1768,0
355216,0,False,False,1452067943,1452067943,1769,0
355217,0,False,False,1457233125,1457233125,1770,0
355218,0,False,False,1469612724,1469612724,1772,0
355219,0,False,False,1465316271,1465316271,1773,0
355220,0,False,False,1464452458,1464452458,1774,0
355221,0,False,False,1453403805,1453403805,1775,0
355222,0,False,False,1461589052,1461589052,1778,0
355223,0,False,False,1461860448,1461860448,1780,0
355224,0,False,False,1458782683,1458782683,1781,0
355263,0,False,False,1475616337,1475616337,1784,0
355264,0,False,False,1479931528,1479931528,1785,0
355272,0,False,False,1468488038,1468488038,1789,0
355273,0,False,False,1454632969,1454632969,1790,0
355274,0,False,False,1476695510,1476695510,1791,0
355275,0,False,False,1478967966,1478967966,1792,0
355276,0,False,False,1479727253,1479727253,1793,0
355277,0,False,False,1472769865,1472769865,1794,0
355278,0,False,False,1451869892,1451869892,1795,0
355279,0,False,False,1453909580,1453909580,1796,0
355697,0,False,False,1470625416,1470625416,1799,0
355698,0,False,False,1467142092,1467142092,1800,0
355699,0,False,False,1462970942,1462970942,1801,0
356637,0,False,False,1482296612,1482296612,1803,0
356642,0,False,False,1483455578,1483455578,1805,0
356643,0,False,False,1467834692,1467834692,1806,0
356644,0,False,False,1465011496,1465011496,1807,0
356645,0,False,False,1474042779,1474042779,1808,0
356646,0,False,False,1458567121,1458567121,1809,0
356647,0,False,False,1452633538,1452633538,1810,0
356648,0,False,False,1452973357,1452973357,1811,0
356649,0,False,False,1454174734,1454174734,1812,0
356653,0,False,False,1452955880,1452955880,1815,0
356654,0,False,False,1451178981,1451178981,1816,0
356655,0,False,False,1473710030,1473710030,1817,0
356656,0,False,False,1477618760,1477618760,1818,0
356657,0,False,False,1461979454,1461979454,1819,0
356658,0,False,False,1460939931,1460939931,1820,0
356659,0,False,False,1472259586,1472259586,1821,0
356660,0,False,False,1451277974,1451277974,1822,0
356661,0,False,False,1463527421,1463527421,1823,0
356662,0,False,False,1466474198,1466474198,1825,0
356663,0,False,False,1455658183,1455658183,1826,0
356664,0,False,False,1483060727,1483060727,1827,0
356666,0,False,False,1454297902,1454297902,1830,0
356667,0,False,False,1482044685,1482044685,1831,0
398577,0,False,False,1452517342,1452517342,1836,0
398578,0,False,False,1451395295,1451395295,1837,0
398579,0,False,False,1460162102,1460162102,1838,0
398609,0,False,False,1472919231,1472919231,1841,0
398610,0,False,False,1455500824,1455500824,1842,0
398611,0,False,False,1454345221,1454345221,1843,0
398612,0,False,False,1466190291,1466190291,1845,0
398613,0,False,False,1473783615,1473783615,1846,0
398614,0,False,False,1452505648,1452505648,1847,0
398615,0,False,False,1462313291,1462313291,1848,0
398616,0,False,False,1478898446,1478898446,1849,0
398617,0,False,False,1466982871,1466982871,1850,0
398618,0,False,False,1479404167,1479404167,1851,0
398619,0,False,False,1477878076,1477878076,1852,0
398620,0,False,False,1458595479,1458595479,1853,0
398621,0,False,False,1479392865,1479392865,1854,0
398622,0,False,False,1451359469,1451359469,1855,0
398623,0,False,False,1452864093,1452864093,1856,0
398812,0,False,False,1480728358,1480728358,1859,0
398813,0,False,False,1461849817,1461849817,1860,0
398816,0,False,False,1470280954,1470280954,1862,0
398817,0,False,False,1472741504,1472741504,1863,0
398818,0,False,False,1471276576,1471276576,1864,0
398819,0,False,False,1461780422,1461780422,1865,0
398820,0,False,False,1481920627,1481920627,1866,0
398821,0,False,False,1477155797,1477155797,1867,0
398822,0,False,False,1450434275,1450434275,1868,0
398823,0,False,False,1456435296,1456435296,1870,0
398829,0,False,False,1465756898,1465756898,1873,0
398830,0,False,False,1481208039,1481208039,1874,0
398980,0,False,False,1475849470,1475849470,1877,0
398981,0,False,False,1460755978,1460755978,1878,0
398982,0,False,False,1477090937,1477090937,1879,0
398983,0,False,False,1462437155,1462437155,1880,0
398984,0,False,False,1452828945,1452828945,1881,0
399815,0,False,False,1451765140,1451765140,1883,0
399816,0,False,False,1451765140,1451765140,1884,0
399817,0,False,False,1482573433,1482573433,1885,0
399823,0,False,False,1482618306,1482618306,1888,0
399824,0,False,False,1462212515,1462212515,1889,0
399825,0,False,False,1453302580,1453302580,1890,0
399826,0,False,False,1452230757,1452230757,1891,0
454673,0,False,False,1472611925,1472611925,1895,0
454674,0,False,False,1480366118,1480366118,1896,0
454675,0,False,False,1465968614,1465968614,1897,0
454676,0,False,False,1466742030,1466742030,1898,0
454677,0,False,False,1457196502,1457196502,1899,0
454678,0,False,False,1459219637,1459219637,1900,0
454679,0,False,False,1470593187,1470593187,1902,0
454680,0,False,False,1453323420,1453323420,1903,0
454681,0,False,False,1475396832,1475396832,1904,0
454682,0,False,False,1453785709,1453785709,1905,0
454683,0,False,False,1472059814,1472059814,1906,0
454685,0,False,False,1465213820,1465213820,1908,0
454686,0,False,False,1480161982,1480161982,1909,0
454687,0,False,False,1471928706,1471928706,1910,0
454688,0,False,False,1458236973,1458236973,1911,0
454689,0,False,False,1463466413,1463466413,1912,0
454729,0,False,False,1466704422,1466704422,1914,0
454730,0,False,False,1478648697,1478648697,1915,0
454731,0,False,False,1464462650,1464462650,1916,0
454732,0,False,False,1468704873,1468704873,1917,0
454733,0,False,False,1477354891,1477354891,1918,0
454736,0,False,False,1464798081,1464798081,1920,0
454737,0,False,False,1451682335,1451682335,1921,0
454738,0,False,False,1459230517,1459230517,1923,0
454739,0,False,False,1471814326,1471814326,1924,0
454740,0,False,False,1458527307,1458527307,1925,0
454741,0,False,False,1474346742,1474346742,1926,0
454746,0,False,False,1476320956,1476320956,1929,0
454747,0,False,False,1468425872,1468425872,1930,0
454748,0,False,False,1472906398,1472906398,1931,0
454749,0,False,False,1458622168,1458622168,1932,0
454750,0,False,False,1478896231,1478896231,1933,0
454751,0,False,False,1454351268,1454351268,1934,0
454753,0,False,False,1459326909,1459326909,1936,0
454754,0,False,False,1470201204,1470201204,1937,0
454755,0,False,False,1481918432,1481918432,1938,0
454756,0,False,False,1473962188,1473962188,1941,0
454757,0,False,False,1451845852,1451845852,1942,0
454758,0,False,False,1450377175,1450377175,1943,0
454759,0,False,False,1458816332,1458816332,1944,0
454760,0,False,False,1471199816,1471199816,1945,0
454762,0,False,False,1461134865,1461134865,1947,0
454763,0,False,False,1461134865,1461134865,1948,0
454764,0,False,False,1470447072,1470447072,1949,0
454765,0,False,False,1470447187,1470447187,1950,0
454766,0,False,False,1482470878,1482470878,1951,0
454767,0,False,False,1478289164,1478289164,1952,0
454768,0,False,False,1452141416,1452141416,1953,0
454769,0,False,False,1474831865,1474831865,1954,0
454772,0,False,False,1470048264,1470048264,1956,0
454773,0,False,False,1463753338,1463753338,1957,0
454774,0,False,False,1456761385,1456761385,1958,0
454775,0,False,False,1482518448,1482518448,1959,0
454776,0,False,False,1454745477,1454745477,1960,0
454866,0,False,False,1459180208,1459180208,1964,0
454883,0,False,False,1474573004,1474573004,1966,0
454896,0,False,False,1449546230,1449546230,1968,0
454897,0,False,False,1456446490,1456446490,1969,0
454898,0,False,False,1458673462,1458673462,1971,0
454899,0,False,False,1462657813,1462657813,1972,0
455221,0,False,False,1472675189,1472675189,1974,0
455222,0,False,False,1465946558,1465946558,1975,0
455223,0,False,False,1480631823,1480631823,1976,0
455224,0,False,False,1474594872,1474594872,1978,0
455225,0,False,False,1479147299,1479147299,1979,0
455227,0,False,False,1466947596,1466947596,1981,0
455228,0,False,False,1474306237,1474306237,1982,0
455232,0,False,False,1455699481,1455699481,1984,0
455233,0,False,False,1455699481,1455699481,1985,0
455234,0,False,False,1458497587,1458497587,1986,0
455235,0,False,False,1463954124,1463954124,1987,0
455238,0,False,False,1459457664,1459457664,1989,0
455239,0,False,False,1472075790,1472075790,1990,0
455240,0,False,False,1481465163,1481465163,1991,0
455241,0,False,False,1469040599,1469040599,1992,0
455242,0,False,False,1458543843,1458543843,1993,0
455243,0,False,False,1458543843,1458543843,1994,0
455244,0,False,False,1481118478,1481118478,1995,0
455245,0,False,False,1468792095,1468792095,1996,0
455246,0,False,False,1478293066,1478293066,1997,0
455247,0,False,False,1471276289,1471276289,1998,0
455248,0,False,False,1471637039,1471637039,1999,0
455249,0,False,False,1457703534,1457703534,2002,0
455256,0,False,False,1458084162,1458084162,2005,0
455276,0,False,False,1460087364,1460087364,2008,0
455277,0,False,False,1467842249,1467842249,2010,0
455278,0,False,False,1472141828,1472141828,2011,0
455279,0,False,False,1449105497,1449105497,2012,0
455280,0,False,False,1462884560,1462884560,2013,0
455281,0,False,False,1466302636,1466302636,2014,0
455282,0,False,False,1483125352,1483125352,2015,0
455303,0,False,False,1452005877,1452005877,2017,0
455304,0,False,False,1460751503,1460751503,2018,0
455305,0,False,False,1460751503,1460751503,2019,0
455306,0,False,False,1482983054,1482983054,2020,0
455307,0,False,False,1478983871,1478983871,2021,0
455308,0,False,False,1479097814,1479097814,2022,0
455311,0,False,False,1474050696,1474050696,2024,0
455312,0,False,False,1464647130,1464647130,2025,0
455313,0,False,False,1478899463,1478899463,2026,0
455314,0,False,False,1470360552,1470360552,2027,0
455315,0,False,False,1461872011,1461872011,2029,0
455316,0,False,False,1474073417,1474073417,2030,0
455317,0,False,False,1460416744,1460416744,2031,0
455318,0,False,False,1480821112,1480821112,2032,0
455407,0,False,False,1456179671,1456179671,2035,0
455408,0,False,False,1450369988,1450369988,2036,0
455410,0,False,False,1465012324,1465012324,2038,0
455411,0,False,False,1451249717,1451249717,2039,0
455412,0,False,False,1461206664,1461206664,2040,0
455660,0,False,False,1457026592,1457026592,2042,0
455661,0,False,False,1473867284,1473867284,2043,0
455662,0,False,False,1467566886,1467566886,2044,0
455663,0,False,False,1465602459,1465602459,2045,0
455664,0,False,False,1457831269,1457831269,2046,0
455683,0,False,False,1451313629,1451313629,2048,0
455689,0,False,False,1465832904,1465832904,2050,0
455690,0,False,False,1480702194,1480702194,2051,0
455691,0,False,False,1465885785,1465885785,2054,0
455692,0,False,False,1480462255,1480462255,2055,0
455693,0,False,False,1480289141,1480289141,2056,0
455694,0,False,False,1462232756,1462232756,2057,0
455695,0,False,False,1478001732,1478001732,2058,0
455696,0,False,False,1471273134,1471273134,2059,0
455697,0,False,False,1450445667,1450445667,2061,0
455698,0,False,False,1457746043,1457746043,2064,0
455699,0,False,False,1461002760,1461002760,2065,0
455700,0,False,False,1470691835,1470691835,2066,0
455701,0,False,False,1470691835,1470691835,2067,0
455702,0,False,False,1467170414,1467170414,2068,0
455703,0,False,False,1478560307,1478560307,2069,0
455704,0,False,False,1469319776,1469319776,2070,0
455705,0,False,False,1476841711,1476841711,2072,0
455706,0,False,False,1473373984,1473373984,2073,0
455708,0,False,False,1452748212,1452748212,2075,0
455709,0,False,False,1455132130,1455132130,2076,0
455710,0,False,False,1457712428,1457712428,2077,0
455711,0,False,False,1464139833,1464139833,2078,0
455712,0,False,False,1467198621,1467198621,2080,0
455713,0,False,False,1464881671,1464881671,2081,0
455714,0,False,False,1473862108,1473862108,2083,0
455715,0,False,False,1455393636,1455393636,2085,0
455716,0,False,False,1462871981,1462871981,2086,0
455730,0,False,False,1469044422,1469044422,2089,0
455731,0,False,False,1468862118,1468862118,2090,0
455735,0,False,False,1458523560,1458523560,2092,0
455739,0,False,False,1463411070,1463411070,2094,0
455740,0,False,False,1462573748,1462573748,2096,0
455741,0,False,False,1466212370,1466212370,2097,0
455746,0,False,False,1460562628,1460562628,2099,0
455762,0,False,False,1482535043,1482535043,2101,0
455763,0,False,False,1454338869,1454338869,2102,0
455764,0,False,False,1454193321,1454193321,2103,0
455765,0,False,False,1464791756,1464791756,2104,0
455766,0,False,False,1459774928,1459774928,2105,0
455767,0,False,False,1478054623,1478054623,2106,0
455941,0,False,False,1460658857,1460658857,2110,0
455942,0,False,False,1483137103,1483137103,2111,0
455947,0,False,False,1470888827,1470888827,2113,0
455948,0,False,False,1471189797,1471189797,2114,0
455949,0,False,False,1452153576,1452153576,2115,0
455950,0,False,False,1464316816,1464316816,2116,0
455951,0,False,False,1471375199,1471375199,2117,0
455952,0,False,False,1455551712,1455551712,2118,0
455953,0,False,False,1454207755,1454207755,2119,0
455954,0,False,False,1459180206,1459180206,2120,0
455955,0,False,False,1469755748,1469755748,2121,0
455956,0,False,False,1475506014,1475506014,2122,0
455957,0,False,False,1479599656,1479599656,2123,0
455958,0,False,False,1474227419,1474227419,2124,0
455959,0,False,False,1467995977,1467995977,2125,0
455960,0,False,False,1481458117,1481458117,2126,0
455961,0,False,False,1477624025,1477624025,2127,0
455962,0,False,False,1473529955,1473529955,2128,0
455963,0,False,False,1472769358,1472769358,2130,0
455964,0,False,False,1464682345,1464682345,2131,0
455966,0,False,False,1451398221,1451398221,2133,0
455967,0,False,False,1474931963,1474931963,2135,0
455968,0,False,False,1454178180,1454178180,2136,0
455969,0,False,False,1481555377,1481555377,2137,0
455970,0,False,False,1456167199,1456167199,2138,0
455972,0,False,False,1453384855,1453384855,2141,0
455973,0,False,False,1462709139,1462709139,2142,0
455974,0,False,False,1464486403,1464486403,2143,0
455975,0,False,False,1453494440,1453494440,2144,0
455976,0,False,False,1452719077,1452719077,2145,0
455977,0,False,False,1463166024,1463166024,2148,0
455978,0,False,False,1461564368,1461564368,2149,0
455979,0,False,False,1469053366,1469053366,2150,0
455980,0,False,False,1476159789,1476159789,2151,0
456003,0,False,False,1469140212,1469140212,2154,0
456004,0,False,False,1474471370,1474471370,2155,0
456005,0,False,False,1451240229,1451240229,2156,0
456006,0,False,False,1471006804,1471006804,2157,0
456007,0,False,False,1478047945,1478047945,2158,0
456008,0,False,False,1476657394,1476657394,2159,0
456009,0,False,False,1463084292,1463084292,2160,0
456010,0,False,False,1472134564,1472134564,2161,0
456011,0,False,False,1449963094,1449963094,2162,0
456012,0,False,False,1470222341,1470222341,2163,0
459982,0,False,False,1451669178,1451669178,2166,0
459983,0,False,False,1461308686,1461308686,2167,0
459984,0,False,False,1469287401,1469287401,2168,0
459985,0,False,False,1472008227,1472008227,2170,0
459986,0,False,False,1456691682,1456691682,2171,0
459987,0,False,False,1469619438,1469619438,2172,0
459988,0,False,False,1468614248,1468614248,2173,0
459989,0,False,False,1466683990,1466683990,2175,0
459996,0,False,False,1470394691,1470394691,2177,0
459997,0,False,False,1456359235,1456359235,2178,0
459999,0,False,False,1452859709,1452859709,2180,0
460000,0,False,False,1474595504,1474595504,2181,0
461408,0,False,False,1471926052,1471926052,2185,0
461412,0,False,False,1450991966,1450991966,2187,0
461413,0,False,False,1471730606,1471730606,2188,0
461414,0,False,False,1471730606,1471730606,2189,0
461424,0,False,False,1461511459,1461511459,2193,0
461429,0,False,False,1460320876,1460320876,2202,0
461430,0,False,False,1460320876,1460320876,2203,0
461437,0,False,False,1453919235,1453919235,2206,0
461438,0,False,False,1474529536,1474529536,2207,0
461439,0,False,False,1463494068,1463494068,2208,0
461440,0,False,False,1471277394,1471277394,2209,0
461441,0,False,False,1476488509,1476488509,2210,0
461442,0,False,False,1463025819,1463025819,2211,0
461443,0,False,False,1471280673,1471280673,2212,0
461444,0,False,False,1482889771,1482889771,2213,0
461445,0,False,False,1449932839,1449932839,2214,0
461446,0,False,False,1472867133,1472867133,2215,0
461447,0,False,False,1464836006,1464836006,2216,0
461448,0,False,False,1463001167,1463001167,2217,0
461449,0,False,False,1477276113,1477276113,2218,0
461450,0,False,False,1476356078,1476356078,2220,0
461451,0,False,False,1471317846,1471317846,2221,0
461452,0,False,False,1482033346,1482033346,2222,0
461453,0,False,False,1456955414,1456955414,2223,0
461454,0,False,False,1482127392,1482127392,2224,0
461455,0,False,False,1470580020,1470580020,2225,0
461456,0,False,False,1460665704,1460665704,2226,0
461457,0,False,False,1468631191,1468631191,2227,0
461458,0,False,False,1474563354,1474563354,2229,0
461459,0,False,False,1465317744,1465317744,2230,0
461460,0,False,False,1455470809,1455470809,2231,0
461461,0,False,False,1451413748,1451413748,2232,0
461462,0,False,False,1465414762,1465414762,2233,0
461463,0,False,False,1461858667,1461858667,2234,0
461464,0,False,False,1478960441,1478960441,2235,0
461497,0,False,False,1451948653,1451948653,2237,0
461498,0,False,False,1453887372,1453887372,2238,0
461499,0,False,False,1467988481,1467988481,2239,0
461500,0,False,False,1474672122,1474672122,2240,0
461501,0,False,False,1458559018,1458559018,2241,0
461502,0,False,False,1472502192,1472502192,2242,0
461503,0,False,False,1461765854,1461765854,2243,0
461504,0,False,False,1468263775,1468263775,2244,0
461505,0,False,False,1481891254,1481891254,2245,0
461506,0,False,False,1456755197,1456755197,2247,0
461508,0,False,False,1453322517,1453322517,2251,0
461509,0,False,False,1450241125,1450241125,2252,0
461510,0,False,False,1466264608,1466264608,2253,0
461511,0,False,False,1449025549,1449025549,2255,0
461512,0,False,False,1455119699,1455119699,2257,0
461513,0,False,False,1456866163,1456866163,2258,0
461514,0,False,False,1468880825,1468880825,2259,0
461515,0,False,False,1473378778,1473378778,2260,0
461516,0,False,False,1467483210,1467483210,2261,0
461517,0,False,False,1478693270,1478693270,2262,0
461518,0,False,False,1463934170,1463934170,2264,0
461519,0,False,False,1450808647,1450808647,2265,0
461520,0,False,False,1459318382,1459318382,2266,0
461521,0,False,False,1459318382,1459318382,2267,0
461522,0,False,False,1452011077,1452011077,2268,0
461523,0,False,False,1465766336,1465766336,2269,0
461524,0,False,False,1452870069,1452870069,2270,0
461525,0,False,False,1462366933,1462366933,2271,0
461526,0,False,False,1482627543,1482627543,2272,0
461527,0,False,False,1468885535,1468885535,2273,0
461532,0,False,False,1452252542,1452252542,2276,0
461533,0,False,False,1472790292,1472790292,2277,0
461534,0,False,False,1471327058,1471327058,2278,0
461535,0,False,False,1472295142,1472295142,2280,0
461536,0,False,False,1449495350,1449495350,2281,0
461537,0,False,False,1450325519,1450325519,2282,0
461538,0,False,False,1463137670,1463137670,2283,0
461539,0,False,False,1477337668,1477337668,2284,0
461540,0,False,False,1461398673,1461398673,2285,0
461541,0,False,False,1465187677,1465187677,2286,0
461585,0,False,False,1473970033,1473970033,2288,0
461586,0,False,False,1472339742,1472339742,2289,0
461588,0,False,False,1469225510,1469225510,2291,0
461589,0,False,False,1469225510,1469225510,2292,0
461590,0,False,False,1470904773,1470904773,2293,0
461591,0,False,False,1464198274,1464198274,2294,0
461594,0,False,False,1465751111,1465751111,2298,0
463504,0,False,False,1479060653,1479060653,2300,0
463505,0,False,False,1477111842,1477111842,2301,0
463506,0,False,False,1451174993,1451174993,2302,0
463510,0,False,False,1472847532,1472847532,2305,0
463511,0,False,False,1452541801,1452541801,2306,0
463512,0,False,False,1472434825,1472434825,2308,0
463513,0,False,False,1458538154,1458538154,2309,0
463514,0,False,False,1480571864,1480571864,2310,0
463515,0,False,False,1453306623,1453306623,2311,0
463516,0,False,False,1474691236,1474691236,2312,0
463522,0,False,False,1452520738,1452520738,2314,0
463523,0,False,False,1450203396,1450203396,2315,0
463524,0,False,False,1480358810,1480358810,2317,0
463525,0,False,False,1477892303,1477892303,2318,0
463526,0,False,False,1482828649,1482828649,2319,0
463527,0,False,False,1455015304,1455015304,2320,0
463528,0,False,False,1471817287,1471817287,2321,0
463529,0,False,False,1473961562,1473961562,2322,0
463530,0,False,False,1470850798,1470850798,2323,0
463531,0,False,False,1456358952,1456358952,2324,0
463532,0,False,False,1455156278,1455156278,2325,0
463534,0,False,False,1463522832,1463522832,2328,0
463535,0,False,False,1480607609,1480607609,2330,0
463536,0,False,False,1473831585,1473831585,2331,0
463537,0,False,False,1459012727,1459012727,2333,0
463538,0,False,False,1462678877,1462678877,2334,0
463539,0,False,False,1452109402,1452109402,2335,0
463541,0,False,False,1474759995,1474759995,2337,0
463542,0,False,False,1474421807,1474421807,2338,0
463543,0,False,False,1455247053,1455247053,2339,0
463544,0,False,False,1463745830,1463745830,2342,0
463545,0,False,False,1466639320,1466639320,2343,0
463546,0,False,False,1461933010,1461933010,2344,0
463547,0,False,False,1478905031,1478905031,2346,0
463548,0,False,False,1477974927,1477974927,2347,0
463549,0,False,False,1476632557,1476632557,2348,0
463550,0,False,False,1461571687,1461571687,2349,0
463551,0,False,False,1478547804,1478547804,2350,0
463552,0,False,False,1456776117,1456776117,2351,0
463554,0,False,False,1452449508,1452449508,2353,0
463586,0,False,False,1452938839,1452938839,2355,0
463587,0,False,False,1481319605,1481319605,2356,0
463588,0,False,False,1477272020,1477272020,2357,0
463589,0,False,False,1465935318,1465935318,2358,0
463593,0,False,False,1469277297,1469277297,2360,0
463595,0,False,False,1455428546,1455428546,2362,0
463596,0,False,False,1455428546,1455428546,2363,0
463597,0,False,False,1469489588,1469489588,2364,0
463598,0,False,False,1459529442,1459529442,2365,0
463599,0,False,False,1479159740,1479159740,2367,0
463600,0,False,False,1481898992,1481898992,2368,0
463601,0,False,False,1454443917,1454443917,2369,0
463602,0,False,False,1451920134,1451920134,2370,0
463603,0,False,False,1451958309,1451958309,2371,0
465245,0,False,False,1451166062,1451166062,2375,0
465246,0,False,False,1458769346,1458769346,2377,0
465247,0,False,False,1459181499,1459181499,2378,0
465281,0,False,False,1470989001,1470989001,2383,0
465282,0,False,False,1461312291,1461312291,2385,0
465283,0,False,False,1474430600,1474430600,2386,0
465938,0,False,False,1466857786,1466857786,2389,0
465939,0,False,False,1482754311,1482754311,2390,0
465940,0,False,False,1470854329,1470854329,2391,0
465941,0,False,False,1461583735,1461583735,2392,0
465944,0,False,False,1455669000,1455669000,2394,0
466748,0,False,False,1471077832,1471077832,2398,0
466749,0,False,False,1471077832,1471077832,2399,0
467153,0,False,False,1465103766,1465103766,2401,0
467154,0,False,False,1459455730,1459455730,2403,0
467155,0,False,False,1477021514,1477021514,2404,0
467170,0,False,False,1463577172,1463577172,2409,0
467171,0,False,False,1474611486,1474611486,2410,0
467172,0,False,False,1471871048,1471871048,2411,0
467173,0,False,False,1466039837,1466039837,2412,0
467174,0,False,False,1460472148,1460472148,2413,0
467175,0,False,False,1481105957,1481105957,2414,0
467176,0,False,False,1454377850,1454377850,2416,0
467177,0,False,False,1462690972,1462690972,2417,0
467178,0,False,False,1473783594,1473783594,2419,0
467179,0,False,False,1458763663,1458763663,2420,0
467180,0,False,False,1480012160,1480012160,2421,0
467181,0,False,False,1472065646,1472065646,2422,0
467182,0,False,False,1463067362,1463067362,2423,0
467183,0,False,False,1468731491,1468731491,2424,0
467184,0,False,False,1458494671,1458494671,2426,0
467185,0,False,False,1459383728,1459383728,2427,0
467214,0,False,False,1459701225,1459701225,2430,0
467215,0,False,False,1463520618,1463520618,2431,0
467216,0,False,False,1474649912,1474649912,2432,0
467217,0,False,False,1471575578,1471575578,2433,0
467218,0,False,False,1470266343,1470266343,2434,0
467232,0,False,False,1478018630,1478018630,2436,0
467234,0,False,False,1467720233,1467720233,2438,0
467235,0,False,False,1462116258,1462116258,2439,0
467236,0,False,False,1470240706,1470240706,2440,0
467237,0,False,False,1471192983,1471192983,2441,0
467238,0,False,False,1452069554,1452069554,2442,0
