,comment_id,treated,nltk_com_sen_pos,nltk_com_sen_neg,nltk_com_sen_neutral,nltk_sub_sen_pos,nltk_sub_sen_neg,nltk_sub_sen_neutral,nltk_title_sen_pos,nltk_title_sen_neg,nltk_title_sen_neutral,nltk_sim_sen,percent_adj,topic_model_0,topic_model_1,topic_model_2,topic_model_3,topic_model_4,topic_model_5,topic_model_6,topic_model_7,topic_model_8,topic_model_9,topic_model_10,topic_model_11,topic_model_12,topic_model_13,topic_model_14,Unnamed: 0_y,submmiter_commenter_tfidf_cos_sim,delta,comment_depth,commenter_number_submission,submitter_number_submission,number_of_comments_in_tree_from_submitter,number_of_respond_by_submitter_total,respond_to_comment_user_responses_ratio,submitter_seniority_days,is_first_comment_in_tree,commenter_number_comment,submitter_number_comment,number_of_comments_in_tree_by_comment_user,number_of_respond_by_submitter,respond_to_comment_user_all_ratio,respond_total_ratio,commenter_seniority_days,time_ratio,comment_len,submission_len,title_len,time_between_messages,time_until_first_comment,time_between_comment_first_comment
143,dsmbe91,0.0,0.13699999999999998,0.106,0.757,0.125,0.055,0.82,0.106,0.187,0.7070000000000001,0.997119704963636,0.04166666666666666,0.0015873024240136149,0.0015873031225055456,0.027678754180669785,0.001587306265719235,0.001587302889674902,0.0015873052179813385,0.0015873039374127984,0.03831425309181213,0.0015873039374127984,0.0015873024240136149,0.3591921627521515,0.0385960079729557,0.21345628798007965,0.3084767758846283,0.0015873025404289365,145,0.0610844945745,1,0,0,1,1,1,0.0,289,1,1,6,0,0,0.0,0.028571428571428567,398,0.11151736745886656,477,1974,103,6.13,2501.0,19926.0
144,dsm42m9,0.0,0.087,0.047,0.866,0.125,0.055,0.82,0.106,0.187,0.7070000000000001,0.9986217881337232,0.09132420091324199,0.0007092217565514147,0.000709220243152231,0.0007092214655131103,0.3187215626239777,0.000709220883436501,0.056538578122854226,0.0007092211162671447,0.0007092206506058574,0.0007092211162671447,0.0007092206506058574,0.03499329462647438,0.08549125492572784,0.4723898768424988,0.025482425466179848,0.0007092212326824665,146,0.20108012512200002,1,0,0,1,1,1,0.0,289,1,0,6,0,0,0.0,0.028571428571428567,80,0.5528293545534925,1200,1974,103,1.15,2501.0,2023.0
145,dsm3cpz,0.0,0.086,0.098,0.816,0.125,0.055,0.82,0.106,0.187,0.7070000000000001,0.997553235092126,0.07172995780590717,0.0005747131071984768,0.0005747133982367814,0.0005747134564444423,0.15587523579597473,0.029272567480802536,0.1702461689710617,0.0005747130489908159,0.01920175366103649,0.03692550957202912,0.0005747130489908159,0.3110209107398987,0.14625152945518494,0.050435103476047516,0.0586441196501255,0.01925351098179817,147,0.110051340011,1,0,1,1,0,0,0.0,289,1,19,5,0,0,0.0,0.0,206,0.9690042619139868,1263,1974,103,0.43,2501.0,80.0
146,dsms20g,0.0,0.071,0.0,0.929,0.125,0.055,0.82,0.106,0.187,0.7070000000000001,0.9950041434648232,0.04294478527607362,0.0009009013301692904,0.0009009026689454912,0.0009009019704535604,0.0009009030763991176,0.0009009043569676578,0.12944307923316956,0.0009009017376229168,0.0009009018540382383,0.02005026489496231,0.0009009011555463076,0.6928320527076721,0.0009009040659293533,0.1477646827697754,0.0009009030763991176,0.0009009014465846119,148,0.10685626776900001,1,2,0,1,1,1,0.0,289,1,8,6,0,0,0.0,0.028571428571428567,87,0.05796463253528635,760,1974,103,11.59,2501.0,40646.0
147,dfwjn1q,0.0,0.102,0.07,0.828,0.096,0.109,0.7959999999999999,0.0,0.0,1.0,0.9986755702060091,0.04166666666666666,0.0024691394064575434,0.0024691368453204627,0.002469140803441405,0.12321216613054276,0.002469140803441405,0.0024691431317478423,0.0024691445287317038,0.1391831487417221,0.0024691480211913586,0.04435285925865173,0.4814321100711823,0.18712827563285828,0.002469151746481657,0.002469144994392991,0.0024691368453204627,149,0.118728993362,1,0,1,3,0,0,0.0,382,1,4,54,0,0,0.0,0.0,503,0.3790255986787779,251,1088,91,0.2,459.0,752.0
148,ds9ultv,0.0,0.018000000000000002,0.083,0.899,0.10400000000000001,0.059000000000000004,0.8370000000000001,0.16699999999999998,0.2,0.633,0.9944274445164276,0.08256880733944955,0.0010752694215625525,0.0010752691887319088,0.020331455394625664,0.5227446556091309,0.04217379912734032,0.0010752716334536672,0.0010752701200544834,0.0010752708185464144,0.001075269770808518,0.0791907012462616,0.20268741250038147,0.0536714531481266,0.050991781055927284,0.020681886002421383,0.0010752715170383453,150,0.0843627019768,1,0,0,1,0,0,0.0,87,1,7,1,0,0,0.0,0.0,282,0.8003875968992248,626,1138,73,0.34,1652.0,412.0
149,dc1vkg6,0.0,0.04,0.161,0.799,0.125,0.062,0.813,0.11699999999999999,0.1,0.7829999999999999,0.987265856878979,0.10144927536231883,0.08069567382335663,0.0019607858266681433,0.0019607888534665108,0.4590121805667877,0.001960789086297155,0.00196079071611166,0.28848329186439514,0.0019607862923294306,0.039457708597183234,0.0019607858266681433,0.06272019445896149,0.001960787456482649,0.0019607888534665108,0.05198390409350395,0.0019607876893132925,151,0.166994267577,1,0,0,1,0,0,0.0,620,1,25,11,0,0,0.0,0.0,1648,0.9787151702786376,370,3819,130,0.43,2529.0,55.0
150,ch8og6w,0.0,0.149,0.066,0.785,0.10099999999999999,0.076,0.823,0.0,0.0,1.0,0.9978336388671676,0.06329113924050632,0.020260419696569443,0.035357192158699036,0.000579711573664099,0.7548390626907349,0.0005797112244181335,0.017732249572873116,0.0005797132034786046,0.0005797111080028117,0.13215072453022006,0.000579710875172168,0.0005797116900794207,0.0005797133198939264,0.022843202576041218,0.0005797113408334553,0.012179470621049404,152,0.18378158546,1,0,0,1,4,4,0.0,1431,1,136,4,0,0,0.0,0.17391304347826084,1759,0.15715317919075145,1279,2696,71,4.36,2610.0,13998.0
151,cwurlz3,1.0,0.28,0.0,0.72,0.19699999999999998,0.063,0.7390000000000001,0.375,0.0,0.625,0.9905600631023804,0.042105263157894736,0.0014814829919487238,0.001481484156101942,0.001481482875533402,0.4506766796112061,0.06088552623987197,0.0014814845053479073,0.10512939840555192,0.06923513859510423,0.0014814824098721149,0.001481489627622068,0.001481484156101942,0.2695036232471466,0.001481483574025333,0.031236253678798682,0.0014814820606261492,153,0.350640039741,1,6,0,2,20,20,0.05,993,0,237,28,1,1,0.00980392156862745,0.19607843137254904,1709,0.03287779758367994,483,2632,53,2.48,332.0,9766.0
152,cwcepi2,0.0,0.078,0.111,0.8109999999999999,0.085,0.064,0.851,0.0,0.0,1.0,0.9981509586813068,0.0518783542039356,0.00028248620219528675,0.00028248608577996487,0.00028248608577996487,0.059360243380069726,0.00028248608577996487,0.0002824867842718959,0.025463012978434563,0.09780073165893556,0.014660339802503588,0.0002824858820531517,0.7579609751701355,0.00028248652233742183,0.0422123521566391,0.0002824863477144391,0.00028248608577996487,154,0.272581605118,1,0,0,5,3,3,0.0,983,1,30,61,0,0,0.0,0.035294117647058816,1506,0.09801354232913097,2578,3482,102,7.25,2620.0,24111.0
153,cwc7qsf,0.0,0.106,0.06,0.8340000000000001,0.085,0.064,0.851,0.0,0.0,1.0,0.9996350520279754,0.09325153374233128,0.09041155129671097,0.00916848611086607,0.014195945113897325,0.1002739518880844,0.022676022723317143,0.19273193180561066,0.01908744871616364,0.12892690300941467,0.03730350732803345,0.005878052674233913,0.26329129934310913,0.017882663756608963,0.08670894056558609,0.011291476897895336,0.00017182175361085683,155,0.16868941863499998,1,0,0,5,3,3,0.0,983,1,0,61,0,0,0.0,0.035294117647058816,890,0.1631483903107292,4288,3482,102,4.27,2620.0,13439.0
154,cwc75yg,1.0,0.064,0.0,0.9359999999999999,0.085,0.064,0.851,0.0,0.0,1.0,0.9967238023621628,0.042105263157894736,0.0015873044030740855,0.0015873030060902238,0.0015873058000579474,0.001587307546287775,0.0015873034717515109,0.0015873068477958439,0.0015873031225055456,0.1682460755109787,0.0015873084776103494,0.0015873033553361893,0.8111189603805542,0.0015873094089329245,0.0015873071970418096,0.0015873027732595801,0.0015873033553361893,156,0.31874226765999997,1,2,4,5,3,3,0.0,983,1,218,61,0,0,0.0,0.035294117647058816,1648,0.17595701813297515,467,3482,102,4.08,2620.0,12270.0
155,dnx8ovq,0.0,0.138,0.102,0.76,0.10800000000000001,0.053,0.8390000000000001,0.0,0.506,0.494,0.9963227032615576,0.0783132530120482,0.22613859176635745,0.1203371286392212,0.065828338265419,0.3100234568119049,0.0004830922989640385,0.00048309325939044356,0.0004830924735870212,0.029385583475232124,0.00048309212434105575,0.0004830923571716994,0.16983206570148468,0.041254591196775436,0.02196771278977394,0.01233396399766207,0.0004830920952372253,157,0.19266626791400002,1,0,0,2,8,8,0.0,1662,1,26,24,0,0,0.0,0.0625,228,0.03893453923785364,1600,7167,39,5.02,706.0,17427.0
156,dnxqnmi,0.0,0.07,0.146,0.785,0.10800000000000001,0.053,0.8390000000000001,0.0,0.506,0.494,0.9919867268805748,0.08333333333333333,0.006075810641050339,0.16088689863681793,0.02805443294346333,0.3209278881549835,0.00025157260824926203,0.00025157269556075335,0.04892077296972275,0.00025157263735309243,0.00025157301570288837,0.00025157269556075335,0.2683711647987366,0.11110183596611024,0.05390017852187157,0.000251572550041601,0.00025157249183394015,158,0.182671109511,1,9,0,2,8,8,0.0,1662,0,2,24,1,0,0.0,0.0625,237,0.013728464200987826,3057,7167,39,14.17,706.0,50720.0
157,d1fgc73,0.0,0.146,0.038,0.816,0.187,0.015,0.7979999999999999,0.0,0.272,0.728,0.9982120609996809,0.08955223880597014,0.002083333907648921,0.19690680503845212,0.0020833378657698627,0.18783950805664065,0.0020833350718021393,0.3701524138450623,0.002083336701616645,0.0020833334419876337,0.0020833341404795647,0.0020833334419876337,0.0020833380986005068,0.18137113749980927,0.0020833350718021393,0.0428968071937561,0.0020833357702940702,159,0.0708113791074,1,4,0,1,1,1,0.0,736,1,4,1,0,0,0.0,0.07142857142857142,1373,0.5029126213592233,325,1391,63,1.08,2072.0,2048.0
158,dqjtow7,0.0,0.08900000000000001,0.107,0.805,0.19,0.102,0.708,0.172,0.141,0.688,0.9886440413806784,0.04301075268817205,0.001587304170243442,0.0015873039374127984,0.0015873073134571314,0.2262798100709915,0.0015873024240136149,0.5016770362854004,0.06836670637130737,0.0015873027732595801,0.001587304170243442,0.0015873018419370055,0.039666656404733665,0.001587306265719235,0.0015873031225055456,0.14813677966594696,0.0015873018419370055,160,0.21912578883499997,1,0,0,1,2,2,0.0,124,1,872,2,0,0,0.0,0.030769230769230767,1636,0.5352983988355168,493,1615,165,0.45,1471.0,1277.0
159,dqjtry2,0.0,0.04,0.0,0.96,0.19,0.102,0.708,0.172,0.141,0.688,0.9664680006477208,0.06779661016949153,0.002564108232036233,0.09621617197990416,0.0025641086976975203,0.0025641103275120263,0.002564104739576578,0.7946237325668335,0.07839082926511765,0.0025641059037297964,0.002564105438068509,0.002564104972407222,0.002564109163358808,0.0025641086976975203,0.0025641059037297964,0.002564111491665244,0.002564104273915291,161,0.221622764683,1,2,0,1,3,3,0.0,124,0,874,3,2,0,0.0,0.04615384615384616,1636,0.4956199460916442,329,1615,165,0.49,1471.0,1497.0
160,dqju1zk,1.0,0.066,0.16899999999999998,0.765,0.19,0.102,0.708,0.172,0.141,0.688,0.9819655698753402,0.06382978723404255,0.02035309374332428,0.0008438822696916759,0.0008438822696916759,0.0008438837248831987,0.0008438825025223197,0.3714262843132019,0.06039829552173615,0.030955955386161808,0.044450249522924416,0.0008438843651674688,0.4492497444152832,0.0008438834338448943,0.0008438840159215032,0.01641529053449631,0.0008438822696916759,162,0.292288194728,1,4,0,1,5,5,0.4,124,0,33,5,4,2,0.030769230769230767,0.07692307692307693,147,0.39778258518117904,844,1615,165,1.01,1471.0,2227.0
161,dqju0qd,0.0,0.121,0.075,0.8029999999999999,0.19,0.102,0.708,0.172,0.141,0.688,0.9926863978505552,0.08383233532934131,0.000877194688655436,0.0008771936991252005,0.0008771946304477751,0.18445710837841034,0.0008771938155405222,0.7829552292823792,0.0008771942229941487,0.02206128835678101,0.0008771936991252005,0.0008771946304477751,0.0008771950961090624,0.0008771936991252005,0.0008771936991252005,0.0008771964930929245,0.0008771935245022178,163,0.143297824035,1,4,0,1,5,5,0.2,124,0,4,5,2,1,0.015384615384615384,0.07692307692307693,134,0.4082708853733,895,1615,165,1.0,1471.0,2132.0
162,do8wyje,0.0,0.07,0.243,0.6859999999999999,0.081,0.13,0.7879999999999999,0.125,0.18899999999999997,0.6859999999999999,0.9845255612444124,0.09836065573770493,0.05139220878481865,0.0011695915600284936,0.1613490879535675,0.6023332476615906,0.057954341173172004,0.0011695928405970335,0.024629540741443638,0.0011695938883349302,0.0011695928405970335,0.0011695917928591368,0.0011695940047502518,0.0011695940047502518,0.0011695935390889645,0.09181521832942964,0.0011695922585204244,164,0.180163051692,1,0,0,1,5,5,0.0,187,1,21,6,0,0,0.0,0.09803921568627452,202,0.12594915813799934,706,1917,74,1.4,763.0,5295.0
163,dfw4pnr,0.0,0.158,0.084,0.758,0.09300000000000001,0.045,0.862,0.17600000000000002,0.21100000000000002,0.613,0.9936543331900208,0.15517241379310345,0.4125745296478272,0.002469137078151107,0.21504594385623926,0.0024691422004252672,0.002469142433255911,0.0024691435974091287,0.0024691366124898195,0.23278281092643735,0.0024691373109817505,0.0024691438302397732,0.002469142433255911,0.0024691363796591763,0.0024691401049494748,0.11243615299463272,0.002469135681167245,166,0.190293251116,1,2,0,1,4,4,0.0,362,0,67,4,2,0,0.0,0.09523809523809523,919,0.04234388366124893,254,2119,77,1.17,198.0,4478.0
164,ddtweya,0.0,0.076,0.2,0.7240000000000001,0.10400000000000001,0.185,0.711,0.0,0.37,0.63,0.9990982968239732,0.06111111111111111,0.014868402853608131,0.000793651444837451,0.11020423471927644,0.21491393446922305,0.0007936521433293818,0.0007936529000289737,0.0007936519687063992,0.08714896440505981,0.10787415504455566,0.0007936516194604338,0.0007936529582366347,0.3401024639606476,0.0007936523179523648,0.11853865534067155,0.0007936517358757554,167,0.288225300131,1,2,0,1,8,8,0.125,1490,0,6,16,2,1,0.008928571428571428,0.07142857142857142,412,0.0,983,3729,73,3.22,0.0,12147.0
165,ddtws8t,0.0,0.11199999999999999,0.131,0.757,0.10400000000000001,0.185,0.711,0.0,0.37,0.63,0.996602436417188,0.08945686900958466,0.00763464206829667,0.010547185316681862,0.0004089984868187457,0.6107792854309082,0.00040899912710301583,0.00040899903979152436,0.048831414431333535,0.010786411352455616,0.00040899825398810213,0.00040899854502640665,0.19558222591876984,0.08187544345855713,0.011637268587946892,0.01987211592495441,0.0004089982248842716,168,0.3647048806,1,2,0,1,8,8,0.0,1490,0,120,16,3,0,0.0,0.07142857142857142,1443,0.0,1662,3729,73,3.29,0.0,12547.0
166,ddu0ss4,0.0,0.033,0.415,0.552,0.10400000000000001,0.185,0.711,0.0,0.37,0.63,0.9213848485823104,0.11363636363636365,0.0037037071306258436,0.0037037050351500507,0.2859092950820923,0.06905554980039598,0.003703712252900005,0.0037037134170532227,0.0037037075962871313,0.003703728783875704,0.08463018387556076,0.0037037055008113376,0.003703709691762924,0.3708866238594055,0.003703720401972532,0.003703711787238717,0.15248125791549685,169,0.420012808105,1,5,0,1,15,15,0.0,1490,0,86,23,4,0,0.0,0.13392857142857142,829,0.0,302,3729,73,4.41,0.0,16910.0
167,dhqke4o,0.0,0.068,0.17,0.762,0.099,0.155,0.746,0.066,0.24100000000000002,0.693,0.998998293046948,0.07159353348729793,0.05663130432367325,0.00016420381143689156,0.07096937298774719,0.37403470277786255,0.06577280163764954,0.043825432658195496,0.00016420388419646767,0.10255803167819977,0.071738600730896,0.012287937104701996,0.05919069796800613,0.14217014610767365,0.00016420437896158546,0.0001642041461309418,0.00016420426254626364,170,0.193286471371,1,0,0,1,0,0,0.0,400,1,0,4,0,0,0.0,0.0,319,0.11712878984192795,4434,2698,145,4.17,1808.0,13628.0
168,cd4olzq,0.0,0.11199999999999999,0.032,0.856,0.08900000000000001,0.054000000000000006,0.858,0.196,0.134,0.67,0.9993190691463544,0.026086956521739132,0.23064500093460086,0.001515152514912188,0.0015151541447266936,0.07365962117910385,0.001515153795480728,0.0015151543775573373,0.0015151554252952335,0.0015151546103879812,0.0015151530969887972,0.001515152514912188,0.6775135993957521,0.0015151534462347627,0.001515153795480728,0.0015151530969887972,0.0015151541447266936,171,0.137367800195,1,6,0,1,5,5,0.0,1614,0,9,5,2,0,0.0,0.13157894736842105,1634,0.014451788408815591,462,930,96,13.04,680.0,46373.0
169,dk34puc,1.0,0.051,0.05,0.899,0.16399999999999998,0.075,0.7609999999999999,0.0,0.0,1.0,0.9871712745771064,0.12021857923497267,0.0008230473031289876,0.0008230461971834303,0.0008230466046370566,0.09178325533866882,0.04770796373486519,0.1783718466758728,0.0008230478852055968,0.0008230461971834303,0.0355035699903965,0.0008230461389757693,0.5023455023765564,0.0008230470702983439,0.0008230477105826138,0.13688045740127566,0.0008230467792600392,172,0.142271166488,1,0,0,1,0,0,0.0,265,1,67,1,0,0,0.0,0.0,916,0.3047337278106509,906,958,37,0.11,206.0,470.0
170,cemkqof,0.0,0.17300000000000001,0.141,0.6859999999999999,0.08900000000000001,0.10300000000000001,0.8079999999999999,0.08199999999999999,0.0,0.9179999999999999,0.9883428490116796,0.07098765432098765,0.0005012534675188364,0.0005012535839341581,0.0005012534093111753,0.360532283782959,0.05819810926914215,0.1341046839952469,0.02559869736433029,0.2613925635814667,0.0005012549227103591,0.000501253642141819,0.1083495244383812,0.0005012543988414109,0.02544516138732433,0.0005012539331801237,0.022870190441608432,173,0.23330890934,1,0,0,2,1,1,0.0,1626,1,0,1,0,0,0.0,0.07692307692307693,1543,0.1062914500806596,1652,1577,120,1.32,593.0,4986.0
171,d9dxxxr,1.0,0.162,0.061,0.777,0.10800000000000001,0.086,0.8059999999999999,0.21100000000000002,0.188,0.602,0.9969955347953312,0.05785123966942149,0.0003831421199720353,0.0003831438953056932,0.0003831427893601358,0.15678498148918152,0.051776163280010216,0.00038314270204864437,0.0003831421199720353,0.1796424239873886,0.07886011898517609,0.0003831429057754576,0.2506951689720154,0.0003831421781796962,0.22823134064674375,0.00038314235280267883,0.05094466358423233,174,0.32322315718,1,2,0,1,3,3,0.3333333333333333,520,0,33,3,1,1,0.05882352941176471,0.17647058823529413,1105,0.1810430581213585,1855,3473,57,1.5699999999999998,1274.0,5763.0
172,d9dw92g,0.0,0.18600000000000003,0.066,0.748,0.10800000000000001,0.086,0.8059999999999999,0.21100000000000002,0.188,0.602,0.9937561426265816,0.02906976744186046,0.0009389681508764624,0.0009389680344611406,0.0009389687329530717,0.04790617153048515,0.046179655939340584,0.0009389697224833072,0.0009389689657837152,0.14334961771965027,0.0009389692568220197,0.0009389679180458187,0.5781584978103638,0.0009389692568220197,0.10252416878938676,0.000938968441914767,0.07343121618032455,175,0.174929170935,1,4,0,1,2,2,0.5,520,0,15,2,2,1,0.05882352941176471,0.1176470588235294,710,0.3906777062250844,805,3473,57,0.54,1274.0,1987.0
173,dltqvba,0.0,0.191,0.067,0.742,0.16,0.09699999999999999,0.7440000000000001,0.158,0.131,0.71,0.9984228000216984,0.098159509202454,0.0008333338191732763,0.0008333344012498857,0.0008333344012498857,0.13721421360969546,0.0008333342848345637,0.5905835628509521,0.000833335448987782,0.08202901482582092,0.0008333340520039201,0.0008333344012498857,0.05144674330949783,0.0008333353325724603,0.0008333347504958509,0.0008333349833264947,0.1303931176662445,176,0.127954988175,1,0,1,1,0,0,0.0,227,1,427,0,0,0,0.0,0.0,1276,1.0,864,2303,85,1.02,3739.0,0.0
174,dof9lft,0.0,0.049,0.079,0.871,0.08800000000000001,0.09,0.823,0.0,0.307,0.693,0.998584608896026,0.10857142857142857,0.0007751946104690433,0.0007752015953883529,0.016112295910716057,0.0007751958910375834,0.0007751946104690433,0.6818820238113403,0.0007751954835839571,0.0007751946686767043,0.0007751950179226696,0.000775194144807756,0.2438257187604904,0.014819243922829628,0.03560877963900566,0.0007751946104690433,0.0007751942612230778,177,0.116560436556,1,4,0,1,3,3,0.3333333333333333,169,0,19,3,2,1,0.03448275862068965,0.10344827586206896,1178,0.06111443978430198,864,2728,52,3.42,816.0,12536.0
175,dc1n1vw,0.0,0.071,0.113,0.8170000000000001,0.155,0.14400000000000002,0.701,0.27399999999999997,0.0,0.726,0.9898259675819914,0.07197943444730077,0.00042194165871478617,0.022490479052066803,0.040704187005758286,0.29862597584724426,0.021591700613498688,0.08713647723197937,0.09431104362010956,0.028274215757846832,0.018720006570219997,0.0004219420370645821,0.3024980425834656,0.01827520877122879,0.0004219420370645821,0.06568484753370285,0.0004219415714032948,178,0.0872354968908,1,0,0,1,4,4,0.0,452,1,0,4,0,0,0.0,0.06349206349206349,452,0.5004504504504504,1886,3309,124,0.37,1111.0,1109.0
176,d14w2ui,0.0,0.156,0.036000000000000004,0.807,0.128,0.11199999999999999,0.76,0.106,0.0,0.894,0.9946629890268409,0.07368421052631577,0.0004796167195308953,0.0004796165449079126,0.00047961735981516535,0.14015206694602966,0.0004796169814653695,0.0004796175053343177,0.0004796173016075045,0.01479120273143053,0.05794429779052735,0.0004796175053343177,0.4617541134357453,0.0004796167195308953,0.0004796168068423867,0.2972273230552673,0.02381443977355957,179,0.10277092941400001,1,0,0,1,2,2,0.0,746,1,46,2,0,0,0.0,0.07407407407407407,1853,0.019195283316080832,1680,1226,137,12.2,853.0,43585.0
